t,torque_signal
9.213352071615970473e+00,5.790111495367285421e+00
9.246733782020379877e+00,-4.200231309573999816e+00
9.280115492424780399e+00,1.392607783479739014e+00
9.313497202829189803e+00,1.358237464114384174e+00
9.346878913233599206e+00,-1.000762544594928194e+00
9.380260623637999728e+00,8.195390821312205532e+00
9.413642334042409132e+00,-1.158189904067755371e+01
9.447024044446809654e+00,1.413870622742848226e+01
9.480405754851220834e+00,-1.151727521686188638e+01
9.513787465255619580e+00,8.020417001232525323e+00
9.547169175660030760e+00,-1.003799731373611559e+00
9.580550886064429505e+00,1.590812461686549995e+00
9.613932596468840686e+00,4.880733577582353488e-01
9.647314306873250089e+00,9.655443311900165915e-01
9.680696017277650611e+00,8.365240216094913528e-01
9.714077727682060015e+00,7.223559743740599615e-01
9.747459438086460537e+00,1.052791972180593616e+00
9.780841148490869941e+00,4.662983439364932203e-01
9.814222858895270463e+00,1.473816428749407992e+00
9.847604569299679866e+00,-5.700034285190953565e-01
9.880986279704089270e+00,6.680649594417690018e+00
9.914367990108489792e+00,-4.756288143826328252e+00
9.947749700512899196e+00,2.633278830318333874e+00
9.981131410917299718e+00,-1.042545770946176065e-01
1.001451312132170024e+01,2.705400649369441801e+00
1.004789483172610076e+01,-4.949592271906283258e+00
1.008127654213049951e+01,6.692870707372710726e+00
1.011465825253490003e+01,-7.371986527995972871e-01
1.014803996293930055e+01,1.801199369096443403e+00
1.018142167334369930e+01,-1.495152265589544394e-01
1.021480338374809982e+01,2.454167440434758873e+00
1.024818509415250034e+01,-5.160556941604665937e+00
1.028156680455700034e+01,6.521025661048864386e+00
1.031494851496140086e+01,-1.029976542978500387e+00
1.034833022536579961e+01,1.804064397402246112e+00
1.038171193577020013e+01,-1.045153689017311649e+00
1.041509364617460065e+01,6.592221163743472445e+00
1.044847535657899940e+01,-4.965452744060082857e+00
1.048185706698339992e+01,2.286322133870447360e+00
1.051523877738780044e+01,8.175318225566846619e-02
1.054862048779219919e+01,1.377055666783151500e+00
1.058200219819659971e+01,3.437918809185369629e-01
1.061538390860100023e+01,1.366010606849080933e+00
1.064876561900540075e+01,1.034768648189733353e-01
1.068214732940979950e+01,2.257974255889076964e+00
1.071552903981420002e+01,-4.966275922271265131e+00
1.074891075021860054e+01,6.286014599822968840e+00
1.078229246062299929e+01,-6.924575986173200359e-01
1.081567417102739981e+01,1.220917044988736100e+00
1.084905588143189981e+01,2.891647391255867117e-01
1.088243759183630033e+01,7.941242365800775804e-01
1.091581930224070085e+01,6.825615787699679249e-01
1.094920101264509960e+01,-7.010493934600936505e-02
1.098258272304950012e+01,5.482953260934753104e+00
